Name_ZhT;Name_Py;Province_Py;Province_ZhT;LAT;LONG;Name_Full;Level;Year;LocID;NameID;ID;FID;Provider;
武昌;Wuchang;Hubei;湖北;30.5241822228901;114.276322246254;武昌縣;縣;1931;D2852499;N0348769;1140;s440;ENP-China Project: https://www.enpchina.eu/;
武城;Wucheng;Shandong;山東;37.1419892146371;115.852752680504;武城縣;縣;1931;D3114398;N0348678;2290;s1701;ENP-China Project: https://www.enpchina.eu/;
武成;Wucheng;Xikang;西康;30.7672147626219;98.747948184481;武成縣;縣;1931;11703713;N0415481;258;s1222;ENP-China Project: https://www.enpchina.eu/;
吳川;Wuchuan;Guangdong;廣東;21.255753815591;110.628189471519;吳川縣;縣;1931;D2869977;N0299575;2574;s925;ENP-China Project: https://www.enpchina.eu/;
婺川;Wuchuan;Guizhou;貴州;28.3005116770161;108.115165500408;婺川縣;縣;1931;DH011332-1;DH127861-1;399;s1455;ENP-China Project: https://www.enpchina.eu/;
武川;Wuchuan;Suiyuan;綏遠;41.15138392155;111.425986623535;武川縣;縣;1931;D3230725;N0348746;163;s1777;ENP-China Project: https://www.enpchina.eu/;
無棣;Wudi;Shandong;山東;37.7609091381268;117.564764552788;無棣縣;縣;1931;D3106434;N0335086;2306;s1233;ENP-China Project: https://www.enpchina.eu/;
武定;Wuding;Yunnan;雲南;25.5207791176121;102.398315;武定縣;縣;1931;DH035304-1;DH151833-1;855;s608;ENP-China Project: https://www.enpchina.eu/;
武都;Wudu;Gansu;甘肅;33.4330750508006;104.901764293069;武都縣;縣;1931;D3384722;N0348815;968;s698;ENP-China Project: https://www.enpchina.eu/;
五峰;Wufeng;Hubei;湖北;30.2021373196478;110.639613712605;五峰縣;縣;1931;D3132845;N0279842;1109;s450;ENP-China Project: https://www.enpchina.eu/;
五福;Wufu;Yunnan;雲南;22.1100183915832;100.173432297134;五福縣;縣;1931;11703511;N0415279;918;s762;ENP-China Project: https://www.enpchina.eu/;
武岡;Wugang;Hunan;湖南;26.7381333726796;110.643338055926;武岡縣;縣;1931;D2869812;N0348650;1168;s573;ENP-China Project: https://www.enpchina.eu/;
武功;Wugong;Shaanxi;陝西;34.3111305202784;107.998990067126;武功縣;縣;1931;D2946026;N0348654;30;s1645;ENP-China Project: https://www.enpchina.eu/;
武漢;Wuhan;Hubei;湖北;30.560694;114.305727;NA;NA;1931;D3383799;N0348783;NA;NA;ENP-China Project: https://www.enpchina.eu/;
五河;Wuhe;Anhui;安徽;33.167576252719;117.924290379079;五河縣;縣;1931;DH029464-1;DH145993-1;1424;s433;ENP-China Project: https://www.enpchina.eu/;
蕪湖;Wuhu;Anhui;安徽;31.3419090631798;118.36957806318;蕪湖縣;縣;1931;D2962079;N0381120;1311;s388;ENP-China Project: https://www.enpchina.eu/;
五華;Wuhua;Guangdong;廣東;24.023617116749;115.676977159743;五華縣;縣;1931;D2868384;N0279681;2553;s1331;ENP-China Project: https://www.enpchina.eu/;
無極;Wuji;Hebei;河北;38.176727;114.977095888167;無極縣;縣;1931;D3053584;N0335084;1510;s394;ENP-China Project: https://www.enpchina.eu/;
吳江;Wujiang;Jiangsu;江蘇;31.171695567815;120.635471716092;吳江縣;縣;1931;DH028583-1;DH203376-1;2374;s1108;ENP-China Project: https://www.enpchina.eu/;
武進;Wujin;Jiangsu;江蘇;31.7654193706938;119.94303986437;武進縣;縣;1931;DH047452-1;DH163981-1;2358;s1193;ENP-China Project: https://www.enpchina.eu/;
武康;Wukang;Zhejiang;浙江;30.562006855569;119.970889105128;武康縣;縣;1931;D3363312;N0348756;2608;s884;ENP-China Project: https://www.enpchina.eu/;
烏魯木齊;Wulumuqi;Xinjiang;新疆;43.790722;87.604065;NA;NA;1931;D3027702;N0277902;NA;NA;ENP-China Project: https://www.enpchina.eu/;
武鳴;Wuming;Guangxi;廣西;23.1905988177503;108.249160106402;武鳴縣;縣;1931;D3318362;N0348839;987;s715;ENP-China Project: https://www.enpchina.eu/;
武寧;Wuning;Jiangxi;江西;29.3197424886566;115.144860689887;武寧縣;縣;1931;11703711;N0415479;1816;s1930;ENP-China Project: https://www.enpchina.eu/;
武平;Wuping;Fujian;福建;25.1254177539783;116.181453889684;武平縣;縣;1931;D3353711;N0348747;2502;s1345;ENP-China Project: https://www.enpchina.eu/;
武强;Wuqiang;Hebei;河北;37.9896143897311;115.864954659117;武强縣;縣;1931;11703712;N0415480;1656;s157;ENP-China Project: https://www.enpchina.eu/;
吳橋;Wuqiao;Hebei;河北;37.6093093473568;116.495275053418;吳橋縣;縣;1931;D3041421;N0299626;1603;s166;ENP-China Project: https://www.enpchina.eu/;
武清;Wuqing;Hebei;河北;39.5317834616386;116.863419055917;武清縣;縣;1931;11703714;N0415482;1320;s362;ENP-China Project: https://www.enpchina.eu/;
巫山;Wushan;Sichuan;四川;31.0758791598524;109.914049320935;巫山縣;縣;1931;DH052710-1;DH169239-1;103;s1498;ENP-China Project: https://www.enpchina.eu/;
武山;Wushan;Gansu;甘肅;34.7151086537507;104.743995938621;武山縣;縣;1931;D2865673;N0348739;958;s741;ENP-China Project: https://www.enpchina.eu/;
烏什;Wushen;Xinjiang;新疆;41.154891482389;79.0281327573439;烏什縣;縣;1931;DH046617-1;DH163146-1;776;s647;ENP-China Project: https://www.enpchina.eu/;
武勝;Wusheng;Sichuan;四川;30.2915704489711;106.251737882122;武勝縣;縣;1931;D2866544;N0348802;687;s991;ENP-China Project: https://www.enpchina.eu/;
烏蘇;Wusu;Xinjiang;新疆;44.4426045707052;84.6660155883346;烏蘇縣;縣;1931;D3027353;N0277871;808;s626;ENP-China Project: https://www.enpchina.eu/;
五臺;Wutai;Shanxi;山西;38.7072207258734;113.262198068532;五臺縣;縣;1931;D3029985-1;D3029984-1;497;s1307;ENP-China Project: https://www.enpchina.eu/;
武威;Wuwei;Gansu;甘肅;37.9693431037171;102.792465354448;武威縣;縣;1931;DH051648-1;DH226441-1;113;s1531;ENP-China Project: https://www.enpchina.eu/;
無爲;Wuwei;Anhui;安徽;31.3444250107601;117.811284625989;無爲縣;縣;1931;11703766;N0415534;1689;s6;ENP-China Project: https://www.enpchina.eu/;
巫溪;Wuxi;Sichuan;四川;31.4020349011217;109.610892849878;巫溪縣;縣;1931;D2866408;N0323476;659;s1034;ENP-China Project: https://www.enpchina.eu/;
無錫;Wuxi;Jiangsu;江蘇;31.5827174936762;120.290722148278;無錫縣;縣;1931;DH035761-1;DH152290-1;2365;s1203;ENP-China Project: https://www.enpchina.eu/;
吳縣;Wuxian;Jiangsu;江蘇;31.3184982097687;120.613991432185;吳縣;縣;1931;DH045929-1;DH045929-1;2359;s1191;ENP-China Project: https://www.enpchina.eu/;
武鄉;Wuxiang;Shanxi;山西;36.7474987845777;112.976587449675;武鄉縣;縣;1931;D3130649;N0348751;637;s797;ENP-China Project: https://www.enpchina.eu/;
吳興;Wuxing;Zhejiang;浙江;30.8827355625253;120.108813395492;吳興縣;縣;1931;D2976604;N0299239;2605;s865;ENP-China Project: https://www.enpchina.eu/;
武宣;Wuxuan;Guangxi;廣西;23.596741;109.635110823471;武宣縣;縣;1931;D3131100;N0348701;317;s1192;ENP-China Project: https://www.enpchina.eu/;
舞陽;Wuyang;Henan;河南;33.432571;113.586899;舞陽縣;縣;1931;DH039639-1;DH214432-1;1929;s108;ENP-China Project: https://www.enpchina.eu/;
武義;Wuyi;Zhejiang;浙江;28.8924750373386;119.801277679113;武義縣;縣;1931;D2930759;N0348639;2445;s1462;ENP-China Project: https://www.enpchina.eu/;
武邑;Wuyi;Hebei;河北;37.8085706293888;115.897109573472;武邑縣;縣;1931;D3046353;N0348810;1358;s341;ENP-China Project: https://www.enpchina.eu/;
五原;Wuyuan;Suiyuan;綏遠;41.137871621167;108.356095784782;五原縣;縣;1931;D3314254;N0279682;512;s902;ENP-China Project: https://www.enpchina.eu/;
婺源;Wuyuan;Anhui;安徽;29.2516880631798;117.8561891053;婺源縣;縣;1931;DH042569-1;DH159098-1;1280;s377;ENP-China Project: https://www.enpchina.eu/;
烏雲;Wuyun;Heilongjiang;黑龍江;49.0748219371933;129.781889569954;烏雲縣;縣;1931;11703765;N0415533;538;s951;ENP-China Project: https://www.enpchina.eu/;
五寨;Wuzhai;Shanxi;山西;38.9349402881141;111.810220780418;五寨縣;縣;1931;DH058159-1;DH174688-1;2;s1627;ENP-China Project: https://www.enpchina.eu/;
武陟;Wuzhi;Henan;河南;35.100413320942;113.371397394592;武陟縣;縣;1931;D3042997;N0348827;1980;s89;ENP-China Project: https://www.enpchina.eu/;
西安;Xi'an;Liaoning;遼寧;42.9101992592008;125.145293592979;西安縣;縣;1931;D3388497;N0388223;1632;s133;ENP-China Project: https://www.enpchina.eu/;
夏河;Xiahe;Gansu;甘肅;35.4323580634673;102.38542532885;西河縣;縣;1931;D3115662;N0306285;959;s740;ENP-China Project: https://www.enpchina.eu/;
下江;Xiajiang;Guizhou;貴州;25.7902327177967;108.811384282475;下江縣;縣;1931;D3361932-1;D3361933-1;456;s1354;ENP-China Project: https://www.enpchina.eu/;
峽江;Xiajiang;Jiangxi;江西;27.5282386107233;115.177499149766;峽江縣;縣;1931;DH043439-1;DH043439-1;1263;s502;ENP-China Project: https://www.enpchina.eu/;
夏津;Xiajin;Shandong;山東;36.9426530182963;115.998315410978;夏津縣;縣;1931;D3109309;N0306293;2287;s1675;ENP-China Project: https://www.enpchina.eu/;
咸豐;Xianfeng;Hubei;湖北;29.7286900498603;109.144257;咸豐縣;縣;1931;T0257520-1;T0257495-2;1746;s275;ENP-China Project: https://www.enpchina.eu/;
襄城;Xiangcheng;Henan;河南;33.8431269710452;113.471192219005;襄城縣;縣;1931;D2942032;N0387574;1928;s109;ENP-China Project: https://www.enpchina.eu/;
項城;Xiangcheng;Henan;河南;33.2679980497488;114.873968334824;項城縣;縣;1931;DH055151-1;DH171680-1;1906;s1870;ENP-China Project: https://www.enpchina.eu/;
向都;Xiangdu;Guangxi;廣西;23.2105169942795;106.9380754278;向都縣;縣;1931;11703544;N0415312;990;s712;ENP-China Project: https://www.enpchina.eu/;
香河;Xianghe;Hebei;河北;39.7678925971206;116.983567947329;香河縣;縣;1931;D3277271;N0405865;1670;s287;ENP-China Project: https://www.enpchina.eu/;
襄陵;Xiangling;Shanxi;山西;35.9747916444742;111.386248335741;襄陵縣;縣;1931;D3343596;N0387584;642;s1020;ENP-China Project: https://www.enpchina.eu/;
鄉寧;Xiangning;Shanxi;山西;36.0105383566457;110.780676300696;鄉寧縣;縣;1931;DH017508-1;DH192301-1;381;s1076;ENP-China Project: https://www.enpchina.eu/;
象山;Xiangshan;Zhejiang;浙江;29.4932630968556;121.860232074677;象山縣;縣;1931;D2958471;N0391106;2428;s1087;ENP-China Project: https://www.enpchina.eu/;
湘潭;Xiangtan;Hunan;湖南;27.9172682360778;112.845645707997;湘潭縣;縣;1931;DH047541-1;DH222334-1;1200;s553;ENP-China Project: https://www.enpchina.eu/;
象縣;Xiangxian;Guangxi;廣西;24.0084157128927;109.59890948062;象縣;縣;1931;11703851;N0415619;982;s704;ENP-China Project: https://www.enpchina.eu/;
湘鄉;Xiangxiang;Hunan;湖南;27.7706756770584;112.455604832223;湘鄉縣;縣;1931;D2869801;N0358278;1180;s576;ENP-China Project: https://www.enpchina.eu/;
襄陽;Xiangyang;Hubei;湖北;32.0124079178871;112.092355507322;襄陽縣;縣;1931;D3017009;N0387581;1238;s528;ENP-China Project: https://www.enpchina.eu/;
湘陰;Xiangyin;Hunan;湖南;28.6786861242265;112.94096004355;湘陰縣;縣;1931;DH051671-1;DH168200-1;1127;s437;ENP-China Project: https://www.enpchina.eu/;
襄垣;Xiangyuan;Shanxi;山西;36.419547498371;113.154789290125;襄垣縣;縣;1931;D3313948;N0387573;639;s35;ENP-China Project: https://www.enpchina.eu/;
祥雲;Xiangyun;Yunnan;雲南;25.4664300300874;100.552404470514;祥雲縣;縣;1931;D2866896;N0372480;880;s599;ENP-China Project: https://www.enpchina.eu/;
仙居;Xianju;Zhejiang;浙江;28.8839292683884;120.717598865806;仙居縣;縣;1931;D2877620;N0281546;2409;s1063;ENP-China Project: https://www.enpchina.eu/;
咸寧;Xianning;Hubei;湖北;29.9293288737902;114.336022456222;咸寧縣;縣;1931;11703545;N0415313;1765;s239;ENP-China Project: https://www.enpchina.eu/;
獻縣;Xianxian;Hebei;河北;38.1891571588771;116.114970011047;獻縣;縣;1931;D3109233;N0362473;1654;s147;ENP-China Project: https://www.enpchina.eu/;
咸陽;Xianyang;Shaanxi;陝西;34.3395276968134;108.669793389718;咸陽縣;縣;1931;11703546;N0415314;587;s826;ENP-China Project: https://www.enpchina.eu/;
仙游;Xianyou;Fujian;福建;25.3601784510996;118.674912902199;仙游縣;縣;1931;T0257544-1;T0257544-2;2529;s1289;ENP-China Project: https://www.enpchina.eu/;
孝豐;Xiaofeng;Zhejiang;浙江;30.6091777012913;119.556552567097;孝豐縣;縣;1931;D3310505;N0314503;2412;s1058;ENP-China Project: https://www.enpchina.eu/;
孝感;Xiaogan;Hubei;湖北;30.9243533196478;113.914092360704;孝感縣;縣;1931;D3386493;N0314523;1244;s530;ENP-China Project: https://www.enpchina.eu/;
蕭山;Xiaoshan;Zhejiang;浙江;30.1723925297585;120.287682305727;蕭山縣;縣;1931;D3357215;N0384843;2422;s1075;ENP-China Project: https://www.enpchina.eu/;
蕭縣;Xiaoxian;Jiangsu;江蘇;34.21105027126;117.022968430439;蕭縣;縣;1931;DH057558-1;DH174087-1;2349;s1171;ENP-China Project: https://www.enpchina.eu/;
孝義;Xiaoyi;Shanxi;山西;37.072990889506;111.80070241119;孝義縣;縣;1931;D3300489;N0314504;410;s1494;ENP-China Project: https://www.enpchina.eu/;
霞浦;Xiapu;Fujian;福建;26.9064503817272;119.979448627749;霞浦縣;縣;1931;DH052920-1;DH227713-1;2489;s1438;ENP-China Project: https://www.enpchina.eu/;
夏縣;Xiaxian;Shanxi;山西;35.2211449188864;111.106470395797;夏縣;縣;1931;D3133517;N0306092;389;s1435;ENP-China Project: https://www.enpchina.eu/;
夏邑;Xiayi;Henan;河南;34.2879382606046;116.172202951773;夏邑縣;縣;1931;D3064264;N0306347;1971;s86;ENP-China Project: https://www.enpchina.eu/;
西昌;Xichang;Sichuan;四川;27.8927768798032;102.30037700123;西昌縣;縣;1931;D3133727;N0388612;404;s1469;ENP-China Project: https://www.enpchina.eu/;
西充;Xichong;Sichuan;四川;31.0425717211806;105.878176719951;西充縣;縣;1931;DH010684-1;DH185477-1;405;s1466;ENP-China Project: https://www.enpchina.eu/;
西疇;Xichou;Yunnan;雲南;23.4280613181191;104.736424458239;西疇縣;縣;1931;D2866901;N0389186;902;s748;ENP-China Project: https://www.enpchina.eu/;
淅川;Xichuan;Henan;河南;33.0999667565127;111.316644607266;淅川縣;縣;1931;DH039237-1;DH214030-1;1931;s110;ENP-China Project: https://www.enpchina.eu/;
息烽;Xifeng;Guizhou;貴州;27.0995560415225;106.728959865576;息烽縣;縣;1931;D2864856;N0329438;469;s1360;ENP-China Project: https://www.enpchina.eu/;
西豐;Xifeng;Liaoning;遼寧;42.7363883114073;124.743907763949;西豐縣;縣;1931;D3042113;N0387629;1477;s408;ENP-China Project: https://www.enpchina.eu/;
西固;Xigu;Gansu;甘肅;33.7989915703603;104.363495789659;西固縣;縣;1931;D3235775;N0387925;966;s689;ENP-China Project: https://www.enpchina.eu/;
西和;Xihe;Gansu;甘肅;34.0522164081716;105.209346295018;西和縣;縣;1931;D3082903;N0387899;967;s688;ENP-China Project: https://www.enpchina.eu/;
西華;Xihua;Henan;河南;33.8529188307438;114.557310867859;西華縣;縣;1931;D3363971-1;D3363972-1;1962;s79;ENP-China Project: https://www.enpchina.eu/;
西林;Xilin;Guangxi;廣西;24.2296800896824;105.621463332056;西林縣;縣;1931;D3416726-1;D3416727-1;440;s1429;ENP-China Project: https://www.enpchina.eu/;
西隆;Xilong;Guangxi;廣西;24.7166888406406;105.450838059176;西隆縣;縣;1931;DH057041-1;DH057041-1;27;s1648;ENP-China Project: https://www.enpchina.eu/;
新安;Xin'an;Guangdong;廣東;22.5361468760156;113.935273549125;新安縣;縣;1931;D3295846;N0333300;2569;s43;ENP-China Project: https://www.enpchina.eu/;
新安;Xin'an;Henan;河南;34.8046596406936;112.092655636221;新安縣;縣;1931;DH042375-1;DH158904-1;1922;s103;ENP-China Project: https://www.enpchina.eu/;
新賓;Xinbin;Liaoning;遼寧;41.7082517682744;124.88175182755;新賓縣;縣;1931;D3028937;N0333362;1636;s129;ENP-China Project: https://www.enpchina.eu/;
新蔡;Xincai;Henan;河南;32.7782599628845;115.023213801789;新蔡縣;縣;1931;DH038711-1;DH213504-1;1935;s106;ENP-China Project: https://www.enpchina.eu/;
新昌;Xinchang;Zhejiang;浙江;29.518817580042;120.872870178617;新昌縣;縣;1931;D2972075;N0333824;2618;s901;ENP-China Project: https://www.enpchina.eu/;
忻城;Xincheng;Guangxi;廣西;24.153701235812;108.68501667516;忻城縣;縣;1931;D3108949;N0329250;455;s1332;ENP-China Project: https://www.enpchina.eu/;
新城;Xincheng;Hebei;河北;39.2395024265279;115.970802908973;新城縣;縣;1931;11703667;N0415435;1185;s539;ENP-China Project: https://www.enpchina.eu/;
新登;Xindeng;Zhejiang;浙江;29.9719973912363;119.722406455029;新登縣;縣;1931;D3362242;N0334264;2613;s877;ENP-China Project: https://www.enpchina.eu/;
信都;Xindu;Guangxi;廣西;24.0246847719611;111.571997985666;信都縣;縣;1931;DH023159-1;DH197952-1;348;s1140;ENP-China Project: https://www.enpchina.eu/;
新都;Xindu;Sichuan;四川;30.8306084017859;104.147639092058;新都縣;縣;1931;D3331069;N0334525;673;s985;ENP-China Project: https://www.enpchina.eu/;
新繁;Xinfan;Sichuan;四川;30.8896018258064;103.997263697496;新繁縣;縣;1931;11703671;N0415439;674;s988;ENP-China Project: https://www.enpchina.eu/;
信豐;Xinfeng;Jiangxi;江西;25.4038483892767;114.835640790212;信豐縣;縣;1931;DH050855-1;DH167384-1;1154;s564;ENP-China Project: https://www.enpchina.eu/;
新豐;Xinfeng;Guangdong;廣東;24.1148540922316;114.091094001635;新豐縣;縣;1931;D2910584;N0332740;2552;s1333;ENP-China Project: https://www.enpchina.eu/;
興安;Xing'an;Guangxi;廣西;25.6635132700446;110.538160338724;興安縣;縣;1931;D3130896;N0286151;53;s1605;ENP-China Project: https://www.enpchina.eu/;
新淦;Xingan;Jiangxi;江西;27.7295138502339;115.403349520979;新淦縣;縣;1931;DH032698-1;DH149227-1;1389;s315;ENP-China Project: https://www.enpchina.eu/;
興城;Xingcheng;Liaoning;遼寧;40.6232971171411;120.70818620588;興城縣;縣;1931;D3063337;N0286139;1644;s137;ENP-China Project: https://www.enpchina.eu/;
興國;Xingguo;Jiangxi;江西;26.3789621258726;115.086681520403;興國縣;縣;1931;D3194277;N0286126;1111;s451;ENP-China Project: https://www.enpchina.eu/;
興和;Xinghe;Suiyuan;綏遠;41.0824424373964;113.848666445453;興和縣;縣;1931;11703825;N0415593;107;s1519;ENP-China Project: https://www.enpchina.eu/;
興化;Xinghua;Jiangsu;江蘇;32.9178600126475;119.84653413563;興化縣;縣;1931;D3420963;N0286076;2352;s1197;ENP-China Project: https://www.enpchina.eu/;
興隆;Xinglong;Hebei;河北;40.4422297787347;117.520572752531;興隆縣;縣;1931;11703827;N0415595;1679;s5;ENP-China Project: https://www.enpchina.eu/;
興寧;Xingning;Guangdong;廣東;24.0625722298764;115.806144113797;興寧縣;縣;1931;11703826;N0415594;2558;s1329;ENP-China Project: https://www.enpchina.eu/;
興平;Xingping;Shaanxi;陝西;34.2837756573417;108.413856423772;興平縣;縣;1931;D2948975;N0286165;183;s1788;ENP-China Project: https://www.enpchina.eu/;
興仁;Xingren;Guizhou;貴州;25.4802784755779;105.245452495545;興仁縣;縣;1931;D2864853;N0286066;491;s1297;ENP-China Project: https://www.enpchina.eu/;
興山;Xingshan;Hubei;湖北;31.2016147536612;110.822820131973;興山縣;縣;1931;DH055712-1;DH172241-1;1050;s493;ENP-China Project: https://www.enpchina.eu/;
邢臺;Xingtai;Hebei;河北;37.066357;114.494263;邢臺縣;縣;1931;11703867;N0415635;1338;s374;ENP-China Project: https://www.enpchina.eu/;
行唐;Xingtang;Hebei;河北;38.4218875383614;114.533294482445;行唐縣;縣;1931;D3312537;N0387147;1068;s464;ENP-China Project: https://www.enpchina.eu/;
興文;Xingwen;Sichuan;四川;28.3782128413774;105.001373197048;興文縣;縣;1931;D2895669;N0286180;353;s1047;ENP-China Project: https://www.enpchina.eu/;
興縣;Xingxian;Shanxi;山西;38.4547335888101;111.03407694405;興縣;縣;1931;D3314973;N0286110;240;s1686;ENP-China Project: https://www.enpchina.eu/;
興業;Xingye;Guangxi;廣西;22.8212767614596;109.92226158493;興業縣;縣;1931;DH055612-1;DH055612-1;54;s1608;ENP-China Project: https://www.enpchina.eu/;
興義;Xingyi;Guizhou;貴州;25.0632651088304;105.019749342967;興義縣;縣;1931;DH026219-1;DH142748-1;332;s1109;ENP-China Project: https://www.enpchina.eu/;
星子;Xingzi;Jiangxi;江西;29.4085917181994;116.061872491094;星子縣;縣;1931;D2867363;N0336030;1819;s1931;ENP-China Project: https://www.enpchina.eu/;
新河;Xinhe;Hebei;河北;37.543577611638;115.24637207476;新河縣;縣;1931;11703670;N0415438;1595;s222;ENP-China Project: https://www.enpchina.eu/;
新化;Xinhua;Hunan;湖南;27.7315721304142;111.377674161589;新化縣;縣;1931;DH055103-1;DH171632-1;1060;s459;ENP-China Project: https://www.enpchina.eu/;
新會;Xinhui;Guangdong;廣東;22.5135671604014;113.056293029448;新會縣;縣;1931;D2869383;N0332803;2161;s1540;ENP-China Project: https://www.enpchina.eu/;
西寧;Xining;Qinghai;青海;36.6181364914381;101.80647333635;西寧縣;縣;1931;11703845;N0415613;7;s1623;ENP-China Project: https://www.enpchina.eu/;
新建;Xinjian;Jiangxi;江西;28.6753727153695;115.861475251077;新建縣;縣;1931;D3360041;N0333711;2637;s825;ENP-China Project: https://www.enpchina.eu/;
新絳;Xinjiang;Shanxi;山西;35.6408503804373;111.206549000833;新絳縣;縣;1931;D2867778;N0334345;649;s1025;ENP-China Project: https://www.enpchina.eu/;
新津;Xinjin;Sichuan;四川;30.4222813688597;103.817969957825;新津縣;縣;1931;D2868769;N0334073;680;s994;ENP-China Project: https://www.enpchina.eu/;
新樂;Xinle;Hebei;河北;38.395042;114.787605;新樂縣;縣;1931;D3041131;N0332770;1551;s228;ENP-China Project: https://www.enpchina.eu/;
新民;Xinmin;Liaoning;遼寧;41.9811101315562;122.795679891755;新民縣;縣;1931;D3279511;N0333994;1008;s682;ENP-China Project: https://www.enpchina.eu/;
新寧;Xinning;Hunan;湖南;26.527249346659;110.75759388594;新寧縣;縣;1931;11703668;N0415436;1783;s257;ENP-China Project: https://www.enpchina.eu/;
新平;Xinping;Yunnan;雲南;24.0717567008459;101.966583720445;新平縣;縣;1931;11703669;N0415437;894;s605;ENP-China Project: https://www.enpchina.eu/;
新泰;Xintai;Shandong;山東;35.9279623560889;117.815364657289;新泰縣;縣;1931;D3046721;N0334059;2253;s1731;ENP-China Project: https://www.enpchina.eu/;
新田;Xintian;Hunan;湖南;25.9447168204075;112.185892327309;新田縣;縣;1931;D3282085;N0334217;1767;s241;ENP-China Project: https://www.enpchina.eu/;
忻縣;Xinxian;Shanxi;山西;38.381265237781;112.753460775497;忻縣;縣;1931;11703646;N0415414;615;s776;ENP-China Project: https://www.enpchina.eu/;
新鄉;Xinxiang;Henan;河南;35.3146351239799;113.881159590945;新鄉縣;縣;1931;DH009462-1;DH184255-1;1956;s66;ENP-China Project: https://www.enpchina.eu/;
新興;Xinxing;Guangdong;廣東;22.808652446739;112.207187970552;新興縣;縣;1931;D2897069;N0332842;2207;s1855;ENP-China Project: https://www.enpchina.eu/;
信陽;Xinyang;Henan;河南;32.1545946198995;114.134975735719;信陽縣;縣;1931;D3400308;N0283676;1944;s125;ENP-China Project: https://www.enpchina.eu/;
新野;Xinye;Henan;河南;32.6610305954173;112.223444185578;新野縣;縣;1931;DH041915-1;DH158444-1;1923;s102;ENP-China Project: https://www.enpchina.eu/;
信宜;Xinyi;Guangdong;廣東;22.1414700719616;110.85269393928;信宜縣;縣;1931;D2895290;N0283663;2571;s930;ENP-China Project: https://www.enpchina.eu/;
新喻;Xinyu;Jiangxi;江西;27.8104373473192;114.926365239511;新喻縣;縣;1931;DH032537-1;DH149066-1;1390;s318;ENP-China Project: https://www.enpchina.eu/;
新鎮;Xinzhen;Hebei;河北;38.9908495784461;116.361464019992;新鎮縣;縣;1931;11703672;N0415440;1668;s285;ENP-China Project: https://www.enpchina.eu/;
新鄭;Xinzheng;Henan;河南;34.39497643801;113.724954904975;新鄭縣;縣;1931;DH046611-1;DH221404-1;1917;s1871;ENP-China Project: https://www.enpchina.eu/;
雄縣;Xiongxian;Hebei;河北;38.97588;116.092705;雄縣縣;縣;1931;D3045451;N0403224;1269;s14;ENP-China Project: https://www.enpchina.eu/;
西平;Xiping;Henan;河南;33.3804822139595;114.055179915401;西平縣;縣;1931;D3279470;N0388474;2001;s1953;ENP-China Project: https://www.enpchina.eu/;
浠水;Xishui;Hubei;湖北;30.4400041964785;115.302491369508;浠水縣;縣;1931;D3230069;N0356134;1239;s15;ENP-China Project: https://www.enpchina.eu/;
鰼水;Xishui;Guizhou;貴州;28.5214767788561;105.98405399417;鰼水縣;縣;1931;11703938;N0415706;457;s1352;ENP-China Project: https://www.enpchina.eu/;
休寧;Xiuning;Anhui;安徽;29.7904710842397;118.17809402106;休寧縣;縣;1931;DH012447-1;DH187240-1;1516;s398;ENP-China Project: https://www.enpchina.eu/;
修仁;Xiuren;Guangxi;廣西;24.3502445534261;109.994243279549;修仁縣;縣;1931;DH037714-1;DH037714-1;227;s1657;ENP-China Project: https://www.enpchina.eu/;
秀山;Xiushan;Sichuan;四川;28.419682118967;108.993566400246;秀山縣;縣;1931;DH019663-1;DH136192-1;371;s1073;ENP-China Project: https://www.enpchina.eu/;
修水;Xiushui;Jiangxi;江西;29.0762297854652;114.587633423125;修水縣;縣;1931;D3047694;N0283696;1817;s1929;ENP-China Project: https://www.enpchina.eu/;
修文;Xiuwen;Guizhou;貴州;26.8208169918982;106.601584298407;修文縣;縣;1931;DH053263-1;DH228056-1;97;s1501;ENP-China Project: https://www.enpchina.eu/;
修武;Xiuwu;Henan;河南;35.2400003574623;113.433663219005;修武縣;縣;1931;DH053269-1;DH228062-1;1910;s1867;ENP-China Project: https://www.enpchina.eu/;
岫巖;Xiuyan;Liaoning;遼寧;40.2784761156458;123.27710266702;岫巖縣;縣;1931;D3019264;N0322130;1646;s139;ENP-China Project: https://www.enpchina.eu/;
息縣;Xixian;Henan;河南;32.3870336778091;114.788950830744;息縣;縣;1931;D3045215;N0329435;1900;s1859;ENP-China Project: https://www.enpchina.eu/;
膝縣;Xixian;Shandong;山東;35.1337976769377;117.22779773811;膝縣;縣;1931;11703814;N0415582;2342;s1162;ENP-China Project: https://www.enpchina.eu/;
隰縣;Xixian;Shanxi;山西;36.6366841947179;110.980427337741;隰縣;縣;1931;D3139387;N0403150;633;s799;ENP-China Project: https://www.enpchina.eu/;
西鄉;Xixiang;Shaanxi;陝西;33.0156800825191;107.655751601392;西鄉縣;縣;1931;D3108294;N0388480;216;s1761;ENP-China Project: https://www.enpchina.eu/;
西延;Xiyan;Guangxi;廣西;26.2474530862699;110.604191566626;西延縣;縣;1931;11703846;N0415614;441;s1427;ENP-China Project: https://www.enpchina.eu/;
昔陽;Xiyang;Shanxi;山西;37.6579754147771;113.648962461121;昔陽縣;縣;1931;D3134742;N0336003;617;s785;ENP-China Project: https://www.enpchina.eu/;
