ID_ROW;Street_Srce;Street_zhS;Street_PINYIN;Street_SUFFIX_Py;Street_Eng;FOREIGN_SETTLEMENT;Street_Eng_SUFFIX;Year_START;Year_END;Year_END_PRC;Street_New_ZhT;Street_New_ZhT_SUFFIX;Street_New_ZhS;Street_New_SUFFIX;Street_New_full;Street_New_PINYIN;Street_New_SUFFIX_Py;LOCALIZATION_INDICATOR;DISTRICT;PERIOD;Street_Eng_full;NOTES;Dating_qualifier;Source
415;天山路;天山路;TIANSHAN;LU;TIEN CHAN;French Concession;RUE;1900;1906;;東臺;路;东台;路;东台路;DONGTAI;LU;;卢湾区;1906-1946;RUE HENNEQUIN;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1213;天山路;天山路;TIANSHAN;LU;;;;1900;1906;;柳林;路;柳林;路;柳林路;LIULIN;LU;;卢湾区;1900-1906;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1587;天文臺路;天文台路;TIANWENTAI;LU;;;;1916;1927;;合肥;路;合肥;路;合肥路;HEFEI;LU;;卢湾区;1916-1927;;;;
416;天津路;天津路;TIANJIN;LU;TIENTSIN;International Settlement;ROAD;1865;1943;2006;滇池;路;滇池;路;滇池路;DIANCHI;LU;;黄浦区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
417;天津路;天津路;TIANJIN;LU;TIENTSIN;International Settlement;ROAD;1865;1943;2006;天津;路;天津;路;天津路;TIANJIN;LU;;黄浦区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
418;天潼路;天潼路;TIANTONG;LU;TIENTUNG;International Settlement;ROAD;1936;1943;1950;天潼;路;天潼;路;天潼路;TIANTONG;LU;;闸北区;1936-1943;;;;
870;天目路;天目路;TIANMU;LU;;;;1943;1964;2006;天目;東路;天目;东路;天目东路;TIANMU;DONGLU;;闸北区;1943-1964;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
731;太卿坊;太卿坊;TAIQING;FANG;;;;;;;光啓;南路;光启;南路;光启南路（中段）;GUANGQI ;NANLU;ZHONGDUAN;南市区;;;;;
1536;太和街;太和街;TAIHE;JIE;;;;;;;楊樹浦;路;杨树浦;路;杨树浦路461弄;YANGSHUPU;LU;461 LONG;杨浦区;;;;;
1351;太平弄;太平弄;TAIPING;LONG;;;;;;;老太平;弄;老太平;弄;老太平弄;LAOTAIPING;LONG;;南市区;;;;;
608;太平街;太平街;TAIPING;JIE;;;;;;;復興;東路;复兴;东路;复兴东路（中段）;FUXING ;DONGLU;ZHONGDUAN;南市区;;;;;
1531;太陽廟路;太阳庙路;TAIYANGMIAO;LU;;;;1919;1964;;太陽山;路;太阳山;路;太阳山路;TAIYANGSHAN;LU;;闸北区;1919-1964;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1632;奉天路;奉天路;FENGTIAN;LU;;;;1930;1950;;遼寧;路;辽宁;路;辽宁路;LIAONING;LU;;虹口区;1930-1950;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1107;奎照路;奎照路;KUIZHAO;LU;;;;1932;1968;;奎山;路;奎山;路;奎山路;KUISHAN;LU;;闸北、虹口区;1932-1968;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
304;奧禮和路;奥礼和路;AOLIHE;LU;ORIOU;French Concession;RUE;1906;1943;;瀏河口;路;浏河口;路;浏河口路;LIUHEKOU;LU;;卢湾区;1906-1946;RUE ORIOU;;;
708;如意弄;如意弄;RUYI;LONG;;;;;;;麪筋;弄;面筋;弄;面筋弄60弄;MIANJIN;LONG;60 LONG;南市区;;;;;
499;如意衚衕;如意胡同;RUYI;HUTONG;;;;;;2006;如意;街;如意;街;如意街;RUYI;JIE;;南市区;;;;;
344;姚主教路;姚主教路;YAOZHUJIAO;LU;PROSPER PARIS (MGR.);French Concession;ROUTE;1907;1943;;天平;路;天平;路;天平路;TIANPING;LU;;徐汇区;1907-1943;ROUTE MGR.PROSPER PARIS;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1513;姚家庵弄;姚家庵弄;YAOJIA'AN;LONG;;;;;1964;;梭子;北弄;梭子;北弄;梭子北弄;SUOZILONG;BEILONG;;南市区;-1964;;;;
1041;姚家弄;姚家弄;YAOJIA;LONG;;;;1910;;2006;東姚家;弄;东姚家;弄;东姚家弄;DONGYAOJIA;LONG;;南市区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1284;姚家弄;姚家弄;YAOJIA;LONG;;;;1910;;2006;西姚家;弄;西姚家;弄;西姚家弄;XIYAOJIA;LONG;;南市区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1088;姚虹路;姚虹路;YAOHONG;LU;;;;1951;1951;;姚虹;西路;姚虹;西路;姚虹西路;YAOHONG;XILU;;长宁路;-1951;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
453;威妥瑪路;威妥玛路;WEITUOMA;LU;WETMORE;International Settlement;ROAD;1904;1943;;懷德;路;怀德;路;怀德路;HUAIDE;LU;;杨浦区;1904-1943;WETMORE ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
448;威海衛路;威海卫路;WEIHAIWEI;LU;WEIHAIWEI;International Settlement;ROAD;1913;1943;1950;威海;路;威海;路;威海路;WEIHAI;LU;;黄浦、静安区;1913-1964;;;;
686;孔子路;孔子路;KONGZI;LONG;;;;;;;延安;東路;延安;东路;延安东路;YAN'AN;DONGLU;;黄浦区;;;;;
242;孟德蘭路;孟德兰路;MENGDELAN;LU;MANDALAY;International Settlement;ROAD;1890;1943;;江陰;路;江阴;路;江阴路;JIANGYIN;LU;;黄浦区;19世纪末-1943;MANDALAY ROAD;;;
326;孟神父路;孟神父路;MENGSHENFU;LU;PERE MEUGNIOT;French Concession;RUE;1882;1943;;永善;路;永善;路;永善路;YONGSHAN;LU;;黄浦区;1882-1943;RUE DU PERE MEAGNIAT;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
30;孟買路;孟买路;MENGMAI;LU;BOMBAY;International Settlement;ROAD;1908;1915;;河間;路;河间;路;河间路;HEJIAN;LU;;杨浦区;1908-1915;BOMBAY ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
273;孟鬥班路;孟斗班路;MENGDOUBAN;LU;MONTAUBAN;French Concession;RUE;1860;1874;;四川;南路;四川;南路;四川南路;SICHUAN;NANLU;;黄浦区;1860-1874;RUE MONTAUBAN;;;
1012;孤山路;孤山路;GUSHAN;LU;;;;1900;1906;;普安;路;普安;路;普安路;PU'AN;LU;;黄浦区;1900-1906;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
775;孫家浜路;孙家浜路;SUNJIABANG;LU;;;;;;;徐文;路;徐文;路;徐文路;XUWEN;LU;;徐汇区;;;;;
918;學官街;学官街;XUEGUAN;JIE;;;;;;;文廟;路;文庙;路;文庙路;WENMIAO;LU;;南市区;;;;;
828;守署街;守署街;SHOUSHU;JIE;;;;1906;;;尚文;路;尚文;路;尚文路;SHANGWEN;LU;;南市区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1660;守餘路;守余路;SHOUYU;LU;;;;1945;1949;;水塘;街;水塘;街;水塘街;SHUITANG;JIE;;普陀区;1945-建国前;;;;
1662;守餘路;守余路;SHOUYU;LU;;;;1945;1949;;真江;南路;真江;南路;真江南路;ZHENJIANG;NANLU;;普陀区;1945-建国前;;;;
520;安仁橋弄;安仁桥弄;ANRENQIAO;LONG;;;;;;;安仁;街;安仁;街;安仁街（北段）;ANREN ;LU;BEIDUAN;南市区;;;;;
15;安南路;安南路;ANNAN;LU;ANNAN;International Settlement;ROAD;1917;;;安義;路;安义;路;安义路;ANYI;LU;;静安区;;ANNAN ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
9;安和寺路;安和寺路;ANHESI;LU;AMHERST;International Settlement;AVENUE;1925;1943;;新華;路;新华;路;新华路;XINHUA;LU;;长宁区;1925-1943;AVENUE AMHERST;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
978;安微路;安微路;ANWEI;LU;;;;;;;肇周;路;肇周;路;肇周路;ZHAOZHOU;LU;;卢湾区;;;;;
1313;安微路;安微路;ANWEI;LU;;;;1943;1943;;西藏;南路;西藏;南路;西藏南路;XIZANG;NANLU;;黄浦、南市、;1943-1945;;;;
868;安慶路;安庆路;ANQING;LU;;;;1920;1954;2006;安慶;東路;安庆;东路;安庆东路（东段）;ANQING ;DONGLU;DONGDUAN;虹口区;20世纪20年代-1954;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
16;安東路;安东路;ANDONG;LU;ANTUNG;International Settlement;ROAD;1925;1943;1965;丹東;路;丹东;路;丹东路;DANDONG;LU;;杨浦区;1925-1965;ANTUNG ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
979;安源路;安源路;ANYUAN;LU;;;;1954;;;安義;路;安义;路;安义路;ANYI;LU;;静安区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
162;安納金路;安纳金路;ANNAJIN;LU;HENNEQUIN;French Concession;RUE;1906;1943;;東臺;路;东台;路;东台路;DONGTAI;LU;;卢湾区;1906-1946;RUE HENNEQUIN;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
595;宋公園路;宋公园路;SONGGONGYUAN;LU;;;;1914;1953;;廣延;路;广延;路;广延路;GUANGYAN;LU;;闸北区;1914-1953;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1425;宋公園路;宋公园路;SONGGONGYUAN;LU;;;;1914;1953;;西和田;路;西和田;路;西和田路;XIHETIAN;LU;;闸北区;1914-1953;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1539;宋公園路;宋公园路;SONGGONGYUAN;LU;;;;1914;1953;;和田;路;和田;路;和田路;HETIAN;LU;;闸北区;1914-1953;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1326;宋家灣;宋家湾;SONGJIA;WAN;;;;;;;四牌樓;路;四牌楼;路;四牌楼路（南段）;SIPAILOU ;LU;NANDUAN;南市区;;;;;
1317;定南路;定南路;DINGNAN;LU;;;;1943;1943;;江西;南路;江西;南路;江西南路;JIANGXI;NANLU;;黄浦区;1943-1945;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
420;定興路;定兴路;DIXING;LU;TINGHING;International Settlement;ROAD;;1943;2006;定興;路;定兴;路;定兴路;DIXING;LU;;;;;;;
941;定興路;定兴路;DINGXING;LU;;;;;;;大田;路;大田;路;大田路138弄;DATIAN;LU;138 LONG;静安区;;;;;
574;宜山路330弄;宜山路330弄;YISHAN;SANSANLINGLONG;;;;1951;1982;;柿子灣;路;柿子湾;路;柿子湾路;SHIZIWAN;LU;;徐汇区;1951-1982;;;;
178;宜昌路;宜昌路;YICHANG;LU;ICHANG;International Settlement;ROAD;;1943;2006;宜昌;路;宜昌;路;宜昌路;YICHANG;LU;;;;;;;
997;客勒爾路;客勒尔路;KELE'ER;LU;;;;;;;涼州;路;凉州;路;凉州路;LIANGZHONG;LU;;杨浦区;;;;;
1000;客拉契路;客拉契路;KELAQI;LU;;;;1911;;;眉州;路;眉州;路;眉州路;MEIZHOU;LU;;杨浦区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
486;宮端坊;宫端坊;GONGDUAN;FANG;;;;;;;東街;街;东街;街;东街;DONGJIE;JIE;;南市区;;;;;
262;密勒路;密勒路;MILE;LU;MILLER;International Settlement;ROAD;1910;1943;;峨眉;路;峨眉;路;峨眉路;EMEI;LU;;虹口区;20世纪初-1943;MILLER ROAD;;;
820;密索爾路;密索尔路;MISUO'ER;LU;;;;1905;;;平定;路;平定;路;平定路;PINGDING;LU;;杨浦区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
153;寒山路;寒山路;HANSHAN;LU;HAN CHAN;French Concession;RUE;1902;1906;;濟南;路;济南;路;济南路;JINAN;LU;;卢湾区;1902-1906;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
60;察哈爾路;察哈尔路;CHAHAER;LU;CHAHAR;International Settlement;ROAD;1943;1943;1947;新華;路;新华;路;新华路;XINHUA;LU;;长宁区;1943-1947;CHAHAR ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
690;寧國北路;宁国北路;NINGGUO;BEILU;;;;1964;1985;;黃興;路;黄兴;路;黄兴路;HUANGXING;LU;;杨浦区;1964-1985;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1337;寧夏路;宁夏路;NINGXIA;LU;;;;1943;1943;;西藏;南路;西藏;南路;西藏南路;XIZANG;NANLU;;黄浦、南市区;1943-1945;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
287;寧波路;宁波路;NINGBO;LU;NINGPO;International Settlement;ROAD;1865;1943;2006;寧波;路;宁波;路;宁波路;NINGBO;LU;;黄浦区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
286;寧波路;宁波路;NINGBO;LU;NINGPO;French Concession;RUE;1898;1943;;淮海;東路;淮海;东路;淮海东路;HUAIHAI;DONGLU;;黄浦、南市区;19世纪末-1943;RUE DE NINGPOO;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1128;寧海路;宁海路;NINGHAI;LU;;;;1943;1943;;寧海;西路;宁海;西路;宁海西路;NINGHAI;XILU;;黄浦区;1943-1945;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
449;寧興街;宁兴街;NINGXING;JIE;WEIKWEI;French Concession;RUE;1863;1943;;寧海;東路;宁海;东路;宁海东路;NINGHAI;DONGLU;;黄浦区;1863-1943;RUEDU WDIKWIE;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1247;寧興街;宁兴街;NINGXING;JIE;;;;1892;1943;;寧海;西路;宁海;西路;宁海西路;NINGHAI;XILU;;黄浦区;1892-1943;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
813;寧陽路;宁阳路;NINGYANG;LU;;;;;;;青陽;路;青阳;路;青阳路;QINGYANG;LU;;南市区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
202;寬克路;宽克路;KUANKE;LU;KIRK'S;International Settlement;AVENUE;1850;1865;;寧波;路;宁波;路;宁波路（东段）;NINGBO ;LU;DONGDUAN;黄浦区;1850-1865;KIRK'S AVENUE;;;
703;寶健坊北弄;宝健坊北弄;BAOJIANFANG;BEILONG;;;;;;;翁家;支弄;翁家;支弄;翁家支弄44弄;WENGJIALONG;ZHILONG;44 LONG;南市区;;;;;
533;寶健坊南弄;宝健坊南弄;BAOJIANFANG;BEILONG;;;;;;;翁家;支弄;翁家;支弄;翁家支弄52弄;WENGJIALONG;ZHILONG;52 LONG;南市区;;;;;
1316;寶劉公路;宝刘公路;BAOLIUGONG;LU;;;;1921;1927;;寶楊;路;宝杨;路;宝杨路;BAOYANG;LU;;吴淞区;1921-1927;;;;
1600;寶善街;宝善街;BAOSHAN;JIE;;;;1850;1865;;廣東;路;广东;路;广东路;GUANGDONG;LU;;黄浦区;1850-1865;;Section of CANTON between HONAN and FUKIEN before 1865;;
672;寶安公路;宝安公路;BAO'ANGONG;LU;;;;1981;1988;;寶楊;路;宝杨;路;宝杨路;BAOYANG;LU;;吴淞区;1981-1988;;;;
1611;寶安路;宝安路;BAO'AN;LU;;;;1943;1943;;龍門;路;龙门;路;龙门路;LONGMEN;LU;;黄浦、卢湾区;1943-1945;;;;
1365;寶山東路;宝山东路;BAOSHAN;DONGLU;;;;1890;1931;;寶山;路;宝山;路;宝山路;BAOSHAN;LU;;虹口区;19世纪末-1931;;;;
622;寶帶路;宝带路;BAODAI;LU;;;;;;;方浜;中路;方浜;中路;方浜中路(东段);FANGBANG ;ZHONGLU;DONGDUAN;南市区;;;;;
343;寶建路;宝建路;BAOJIAN;LU;POTTIER;French Concession;ROUTE;1902;1943;;寶慶;路;宝庆;路;宝庆路;BAOQING;LU;;徐汇区;1902-1943;ROUTE POTTIER;;;
491;寶成弄;宝成弄;BAOCHENG;LONG;;;;;1931;;葉家宅;路;叶家宅;路;叶家宅路;YEJIAZHAI;LU;;普陀区;1931年前;;;;
317;寶昌路;宝昌路;BAOCHANG;LU;PAUL BRUNAT;French Concession;AVENUE;1901;1915;;淮海;中路;淮海;中路;淮海中路;HUAIHAI;ZHONGLU;;长宁、徐汇、;1906-1915;AVENUE PAUL BRUNAT;;;
1136;寶楊路;宝杨路;BAOYANG;LU;;;;1887;1921;2006;寶楊;路;宝杨;路;宝杨路;BAOYANG;LU;;吴淞区;1887-1921;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
568;寶羅公路;宝罗公路;BAOLUO;GONGLU;;;;1936;1981;;月羅;路;月罗;路;月罗路;YUELUO;LU;;吴淞区;1936年2月-1981年5月;;;;
1666;寶羅公路;宝罗公路;BAOLUO;GONGLU;;;;1936;1981;;月寶;路;月宝;路;月宝路;YUEBAO;LU;;吴淞区;1936年2月-1981年5月;;;;
247;寶興街;宝兴街;BAOXING;LU;MARCHE FRANÇAIS;French Concession;RUE;1865;1870;;;;;;;;;;;;;;;
1407;寶興路;宝兴路;BAOXING;LU;;;;1913;1950;;西寶興;路;西宝兴;路;西宝兴路;XIBAOXING;LU;;闸北区;1913-50年代;;;;
1075;寶隆路;宝隆路;BAOLONG;LU;;;;1911;1917;;陝西;路;陕西;路;陕西南路;SHAANXI;NANLU;;徐汇、卢湾区;1911-1917;;;;
980;小九廟街;小九庙街;XIAOJIUMIAO;JIE;;;;;;;露香園;路;露香园;路;露香园路;LUXIANGYUAN;LU;;南市区;;;;;
891;小九華街;小九华街;XIAOJIUHUA;JIE;;;;;;;王家碼頭;路;王家码头;路;王家码头路(西段);WANGJIA MATOU ;LU;XIDUAN;南市区;;;;;
895;小南門內大街;小南门内大街;XIAONANMENNEI;DAJIE;;;;;;;黃家;路;黄家;路;黄家路(东段);HUANGJIA ;LU;DONGDUAN;南市区;;;;;
892;小南門外大街;小南门外大街;XIAONANMENWAI;DAJIE;;;;1907;;;董家渡;路;董家渡;路;董家渡路(西段);DONGJIADU ;LU;XIDUAN;南市区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
969;小普陀橋街;小普陀桥街;XIAOPUTUOQIAO;JIE;;;;1907;;;小普陀;街;小普陀;街;小普陀街;XIAOPUTUO;JIE;;南市区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
675;小東門外大街;小东门外大街;XIAODONGMENWAI;DAJIE;;;;;;;方浜;東路;方浜;东路;方浜东路;FANGBANG;DONGLU;;南市区;;;;;
340;小東門路;小东门路;XIAODONGMEN;LU;PORTE DE L'EST;French Concession;RUE;1860;1943;;方浜;中路;方浜;中路;方浜中路(东段);FANGBANG ;ZHONGLU;DONGDUAN;南市区;;RUE DE LA PORTE DE L'EST;;;
893;小橋街;小桥街;XIAOQIAO;JIE;;;;;;;望雲;路;望云;路;望云路(南段);WANGYUN ;LU;NANDUAN;南市区;;;;;
125;小沙渡路;小沙渡路;XIAOSHADU;LU;FERRY;International Settlement;ROAD;1900;1943;;西康;路;西康;路;西康路;XIKANG;LU;;普陀、静安区;1900-1943;FERRY ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1037;小白柵;小白栅;XIAOBAIZHA ;;;;;;;;望雲;路;望云;路;望云路42弄;WANGYUN ;LU;43 LONG;南市区;;;;;
